Area Type ,Area Name ,Date,Year ,Month,Seasonally Adjusted (Y/N) ,Status (Preliminary / Final) ,Labor Force,Employment ,Unemployment ,Unemployment Rate 
County,Marin County,07/01/1997,1997,July,N,Final,131600,127300,4200,0.032
County,Mariposa County,07/01/1997,1997,July,N,Final,7770,7280,490,0.063
County,Mendocino County,07/01/1997,1997,July,N,Final,43600,40560,3050,0.07
County,Merced County,07/01/1997,1997,July,N,Final,85800,74300,11500,0.134
County,Modoc County,07/01/1997,1997,July,N,Final,3780,3440,350,0.092
County,Mono County,07/01/1997,1997,July,N,Final,5920,5210,710,0.12
County,Monterey County,07/01/1997,1997,July,N,Final,182500,169400,13100,0.072
County,Napa County,07/01/1997,1997,July,N,Final,60100,56900,3200,0.054
County,Nevada County,07/01/1997,1997,July,N,Final,40850,38360,2490,0.061
County,Orange County,07/01/1997,1997,July,N,Final,1385200,1335400,49700,0.036
County,Placer County,07/01/1997,1997,July,N,Final,110700,105600,5100,0.046
County,Plumas County,07/01/1997,1997,July,N,Final,10670,9940,730,0.069
County,Riverside County,07/01/1997,1997,July,N,Final,644200,586600,57700,0.09
County,Sacramento County,07/01/1997,1997,July,N,Final,557300,524300,33000,0.059
County,San Benito County,07/01/1997,1997,July,N,Final,27400,24900,2500,0.092
County,San Bernardino County,07/01/1997,1997,July,N,Final,705200,655200,50000,0.071
County,San Diego County,07/01/1997,1997,July,N,Final,1286200,1227500,58600,0.046
County,San Francisco County,07/01/1997,1997,July,N,Final,411600,392500,19200,0.047
County,San Joaquin County,07/01/1997,1997,July,N,Final,247400,222700,24700,0.1
County,San Luis Obispo County,07/01/1997,1997,July,N,Final,103900,98800,5000,0.049
County,San Mateo County,07/01/1997,1997,July,N,Final,386100,374600,11600,0.03
County,Santa Barbara County,07/01/1997,1997,July,N,Final,193000,184200,8700,0.045
County,Santa Clara County,07/01/1997,1997,July,N,Final,943600,912700,30800,0.033
County,Santa Cruz County,07/01/1997,1997,July,N,Final,140500,132000,8600,0.061
County,Shasta County,07/01/1997,1997,July,N,Final,72300,66100,6300,0.087
County,Sierra County,07/01/1997,1997,July,N,Final,1860,1740,120,0.066
County,Siskiyou County,07/01/1997,1997,July,N,Final,18630,16680,1950,0.105
County,Solano County,07/01/1997,1997,July,N,Final,180500,168500,12000,0.067
County,Sonoma County,07/01/1997,1997,July,N,Final,235900,226300,9600,0.041
County,Stanislaus County,07/01/1997,1997,July,N,Final,204700,179800,24900,0.122
County,Sutter County,07/01/1997,1997,July,N,Final,35100,31100,4000,0.114
County,Tehama County,07/01/1997,1997,July,N,Final,23930,21620,2310,0.096
County,Trinity County,07/01/1997,1997,July,N,Final,5280,4720,560,0.107
County,Tulare County,07/01/1997,1997,July,N,Final,161800,138900,22800,0.141
County,Tuolumne County,07/01/1997,1997,July,N,Final,19770,18180,1590,0.081
County,Ventura County,07/01/1997,1997,July,N,Final,375900,347400,28500,0.076
County,Yolo County,07/01/1997,1997,July,N,Final,85600,81300,4300,0.05
County,Yuba County,07/01/1997,1997,July,N,Final,21800,18800,2900,0.134
County,Alameda County,07/01/1998,1998,July,N,Final,704400,671900,32500,0.046
County,Alpine County,07/01/1998,1998,July,N,Final,330,280,50,0.156
County,Amador County,07/01/1998,1998,July,N,Final,13500,12820,690,0.051
County,Butte County,07/01/1998,1998,July,N,Final,83400,76000,7400,0.089
County,Calaveras County,07/01/1998,1998,July,N,Final,14730,13530,1210,0.082
County,Colusa County,07/01/1998,1998,July,N,Final,9120,7850,1280,0.14
County,Contra Costa County,07/01/1998,1998,July,N,Final,476700,458100,18700,0.039
County,Del Norte County,07/01/1998,1998,July,N,Final,9850,8820,1040,0.105
County,El Dorado County,07/01/1998,1998,July,N,Final,76800,73300,3400,0.045
County,Fresno County,07/01/1998,1998,July,N,Final,389700,337900,51800,0.133
County,Glenn County,07/01/1998,1998,July,N,Final,10840,9370,1460,0.135
County,Humboldt County,07/01/1998,1998,July,N,Final,60400,56300,4100,0.068
County,Imperial County,07/01/1998,1998,July,N,Final,56600,39500,17100,0.302
County,Inyo County,07/01/1998,1998,July,N,Final,7500,6980,520,0.069
County,Kern County,07/01/1998,1998,July,N,Final,286400,250600,35900,0.125
County,Kings County,07/01/1998,1998,July,N,Final,46100,40200,5900,0.128
County,Lake County,07/01/1998,1998,July,N,Final,23140,20980,2160,0.093
County,Lassen County,07/01/1998,1998,July,N,Final,10870,10010,860,0.079
County,Los Angeles County,07/01/1998,1998,July,N,Final,4564100,4237600,326500,0.072
County,Los Angeles County,07/01/1998,1998,July,Y,Final,4545000,4241200,303800,0.067
County,Madera County,07/01/1998,1998,July,N,Final,54700,47900,6800,0.124
County,Marin County,07/01/1998,1998,July,N,Final,134100,130900,3200,0.024
County,Mariposa County,07/01/1998,1998,July,N,Final,7050,6620,430,0.061
County,Mendocino County,07/01/1998,1998,July,N,Final,43140,40100,3040,0.07
County,Merced County,07/01/1998,1998,July,N,Final,86300,74100,12300,0.142
County,Modoc County,07/01/1998,1998,July,N,Final,4010,3650,360,0.089
County,Mono County,07/01/1998,1998,July,N,Final,5890,5380,510,0.086
County,Monterey County,07/01/1998,1998,July,N,Final,186400,173300,13100,0.07
County,Napa County,07/01/1998,1998,July,N,Final,61200,58900,2300,0.037
County,Nevada County,07/01/1998,1998,July,N,Final,43300,40890,2410,0.056
County,Orange County,07/01/1998,1998,July,N,Final,1430200,1384500,45700,0.032
County,Placer County,07/01/1998,1998,July,N,Final,113700,109000,4700,0.042
County,Plumas County,07/01/1998,1998,July,N,Final,10130,9470,670,0.066
County,Riverside County,07/01/1998,1998,July,N,Final,663500,612700,50800,0.077
County,Sacramento County,07/01/1998,1998,July,N,Final,569700,538500,31200,0.055
County,San Benito County,07/01/1998,1998,July,N,Final,27100,24600,2500,0.093
County,San Bernardino County,07/01/1998,1998,July,N,Final,722500,676600,45900,0.063
County,San Diego County,07/01/1998,1998,July,N,Final,1317100,1266400,50700,0.039
County,San Francisco County,07/01/1998,1998,July,N,Final,420400,402900,17500,0.042
County,San Joaquin County,07/01/1998,1998,July,N,Final,248000,221100,26900,0.108
County,San Luis Obispo County,07/01/1998,1998,July,N,Final,107500,102900,4600,0.043
County,San Mateo County,07/01/1998,1998,July,N,Final,396400,385400,11000,0.028
County,Santa Barbara County,07/01/1998,1998,July,N,Final,194600,187300,7300,0.038
County,Santa Clara County,07/01/1998,1998,July,N,Final,960400,927100,33300,0.035
County,Santa Cruz County,07/01/1998,1998,July,N,Final,141400,133600,7900,0.056
County,Shasta County,07/01/1998,1998,July,N,Final,71000,64900,6100,0.086
County,Sierra County,07/01/1998,1998,July,N,Final,1790,1640,150,0.083
County,Siskiyou County,07/01/1998,1998,July,N,Final,18460,16460,2000,0.109
County,Solano County,07/01/1998,1998,July,N,Final,185100,174500,10600,0.057
County,Sonoma County,07/01/1998,1998,July,N,Final,245400,237000,8400,0.034
County,Stanislaus County,07/01/1998,1998,July,N,Final,206400,181300,25100,0.121
County,Sutter County,07/01/1998,1998,July,N,Final,35200,30500,4700,0.133
County,Tehama County,07/01/1998,1998,July,N,Final,23960,21870,2090,0.087
County,Trinity County,07/01/1998,1998,July,N,Final,4980,4440,540,0.109
County,Tulare County,07/01/1998,1998,July,N,Final,163200,135600,27600,0.169
County,Tuolumne County,07/01/1998,1998,July,N,Final,19710,18320,1390,0.071
County,Ventura County,07/01/1998,1998,July,N,Final,391500,368700,22800,0.058
County,Yolo County,07/01/1998,1998,July,N,Final,86000,81800,4100,0.048
County,Yuba County,07/01/1998,1998,July,N,Final,21300,18300,3000,0.142
County,Alameda County,07/01/1999,1999,July,N,Final,715900,687600,28300,0.04
County,Alpine County,07/01/1999,1999,July,N,Final,350,300,50,0.14
County,Amador County,07/01/1999,1999,July,N,Final,13690,13110,580,0.042
County,Butte County,07/01/1999,1999,July,N,Final,84600,78400,6300,0.074
County,Calaveras County,07/01/1999,1999,July,N,Final,14910,13930,990,0.066
County,Colusa County,07/01/1999,1999,July,N,Final,8870,7930,940,0.106
County,Contra Costa County,07/01/1999,1999,July,N,Final,486800,470200,16500,0.034
County,Del Norte County,07/01/1999,1999,July,N,Final,9990,9200,780,0.079
County,El Dorado County,07/01/1999,1999,July,N,Final,79600,76500,3100,0.039
County,Fresno County,07/01/1999,1999,July,N,Final,393100,344300,48800,0.124
County,Glenn County,07/01/1999,1999,July,N,Final,10680,9410,1260,0.118
County,Humboldt County,07/01/1999,1999,July,N,Final,59100,55300,3700,0.063
County,Imperial County,07/01/1999,1999,July,N,Final,55800,40400,15400,0.276
County,Inyo County,07/01/1999,1999,July,N,Final,7340,6950,390,0.053
County,Kern County,07/01/1999,1999,July,N,Final,283200,250800,32500,0.115
County,Kings County,07/01/1999,1999,July,N,Final,43200,38100,5200,0.119
County,Lake County,07/01/1999,1999,July,N,Final,24000,22250,1740,0.073
County,Lassen County,07/01/1999,1999,July,N,Final,10730,10170,560,0.053
County,Los Angeles County,07/01/1999,1999,July,N,Final,4602300,4310400,291900,0.063
County,Los Angeles County,07/01/1999,1999,July,Y,Final,4576400,4312100,264200,0.058
County,Madera County,07/01/1999,1999,July,N,Final,55100,49200,5900,0.107
County,Marin County,07/01/1999,1999,July,N,Final,134300,131400,2900,0.022
County,Mariposa County,07/01/1999,1999,July,N,Final,7330,6930,410,0.056
County,Mendocino County,07/01/1999,1999,July,N,Final,42050,39650,2400,0.057
County,Merced County,07/01/1999,1999,July,N,Final,84000,73600,10400,0.124
County,Modoc County,07/01/1999,1999,July,N,Final,4210,3930,280,0.066
County,Mono County,07/01/1999,1999,July,N,Final,5980,5570,410,0.069
County,Monterey County,07/01/1999,1999,July,N,Final,190800,179000,11800,0.062
County,Napa County,07/01/1999,1999,July,N,Final,62900,60900,1900,0.031
County,Nevada County,07/01/1999,1999,July,N,Final,44000,42210,1790,0.041
County,Orange County,07/01/1999,1999,July,N,Final,1463400,1419200,44200,0.03
County,Placer County,07/01/1999,1999,July,N,Final,120600,116600,4000,0.033
County,Plumas County,07/01/1999,1999,July,N,Final,9970,9390,590,0.059
County,Riverside County,07/01/1999,1999,July,N,Final,698900,653800,45200,0.065
County,Sacramento County,07/01/1999,1999,July,N,Final,587400,559700,27700,0.047
County,San Benito County,07/01/1999,1999,July,N,Final,26900,25100,1900,0.069
County,San Bernardino County,07/01/1999,1999,July,N,Final,754400,712800,41600,0.055
County,San Diego County,07/01/1999,1999,July,N,Final,1353100,1306800,46400,0.034
County,San Francisco County,07/01/1999,1999,July,N,Final,419000,404300,14700,0.035
County,San Joaquin County,07/01/1999,1999,July,N,Final,251800,229000,22800,0.09
County,San Luis Obispo County,07/01/1999,1999,July,N,Final,109600,105700,3900,0.035
County,San Mateo County,07/01/1999,1999,July,N,Final,395900,386800,9000,0.023
County,Santa Barbara County,07/01/1999,1999,July,N,Final,198200,191500,6700,0.034
County,Santa Clara County,07/01/1999,1999,July,N,Final,963100,931400,31700,0.033
County,Santa Cruz County,07/01/1999,1999,July,N,Final,138600,131900,6600,0.048
County,Shasta County,07/01/1999,1999,July,N,Final,71600,66800,4800,0.067
County,Sierra County,07/01/1999,1999,July,N,Final,1710,1590,110,0.067
County,Siskiyou County,07/01/1999,1999,July,N,Final,17780,16220,1560,0.088
County,Solano County,07/01/1999,1999,July,N,Final,191800,182600,9200,0.048
County,Sonoma County,07/01/1999,1999,July,N,Final,246300,239200,7200,0.029
County,Stanislaus County,07/01/1999,1999,July,N,Final,207600,185600,22000,0.106
County,Sutter County,07/01/1999,1999,July,N,Final,35700,31700,4000,0.111
County,Tehama County,07/01/1999,1999,July,N,Final,23920,22300,1620,0.068
County,Trinity County,07/01/1999,1999,July,N,Final,4890,4440,450,0.091
County,Tulare County,07/01/1999,1999,July,N,Final,168100,139900,28200,0.168
County,Tuolumne County,07/01/1999,1999,July,N,Final,20040,18870,1160,0.058
County,Ventura County,07/01/1999,1999,July,N,Final,396800,374600,22200,0.056
County,Yolo County,07/01/1999,1999,July,N,Final,90500,86900,3600,0.04
County,Yuba County,07/01/1999,1999,July,N,Final,21100,18500,2600,0.122
County,Alameda County,07/01/2000,2000,July,N,Final,771900,740500,31400,0.041
County,Alpine County,07/01/2000,2000,July,N,Final,430,390,40,0.089
County,Amador County,07/01/2000,2000,July,N,Final,15470,14640,830,0.053
County,Butte County,07/01/2000,2000,July,N,Final,92100,85900,6200,0.067
County,Calaveras County,07/01/2000,2000,July,N,Final,18380,17370,1020,0.055
County,Colusa County,07/01/2000,2000,July,N,Final,9630,8840,790,0.082
County,Contra Costa County,07/01/2000,2000,July,N,Final,502300,482700,19600,0.039
County,Del Norte County,07/01/2000,2000,July,N,Final,10250,9480,770,0.075
County,El Dorado County,07/01/2000,2000,July,N,Final,82300,78700,3600,0.044
County,Fresno County,07/01/2000,2000,July,N,Final,400200,362500,37700,0.094
County,Glenn County,07/01/2000,2000,July,N,Final,11550,10550,1010,0.087
County,Humboldt County,07/01/2000,2000,July,N,Final,59100,55500,3500,0.06
County,Imperial County,07/01/2000,2000,July,N,Final,57000,45200,11900,0.208
County,Inyo County,07/01/2000,2000,July,N,Final,9170,8740,430,0.047
County,Kern County,07/01/2000,2000,July,N,Final,301300,278300,23000,0.076
County,Kings County,07/01/2000,2000,July,N,Final,50600,46100,4600,0.09
County,Lake County,07/01/2000,2000,July,N,Final,23530,21860,1670,0.071
County,Lassen County,07/01/2000,2000,July,N,Final,11370,10640,730,0.064
County,Los Angeles County,07/01/2000,2000,July,N,Final,4684800,4408300,276600,0.059
County,Los Angeles County,07/01/2000,2000,July,Y,Final,4679000,4426200,252900,0.054
County,Madera County,07/01/2000,2000,July,N,Final,56900,52300,4600,0.081
County,Marin County,07/01/2000,2000,July,N,Final,142500,137900,4600,0.032
County,Mariposa County,07/01/2000,2000,July,N,Final,8660,8220,440,0.051
County,Mendocino County,07/01/2000,2000,July,N,Final,44210,41950,2270,0.051
County,Merced County,07/01/2000,2000,July,N,Final,90700,82700,8000,0.088
County,Modoc County,07/01/2000,2000,July,N,Final,3680,3440,240,0.065
County,Mono County,07/01/2000,2000,July,N,Final,7200,6820,380,0.053
County,Monterey County,07/01/2000,2000,July,N,Final,210300,198700,11600,0.055
County,Napa County,07/01/2000,2000,July,N,Final,67900,65300,2600,0.038
County,Nevada County,07/01/2000,2000,July,N,Final,45580,43560,2020,0.044
County,Orange County,07/01/2000,2000,July,N,Final,1481500,1422500,59000,0.04
County,Placer County,07/01/2000,2000,July,N,Final,132300,127200,5100,0.038
County,Plumas County,07/01/2000,2000,July,N,Final,10410,9870,540,0.052
County,Riverside County,07/01/2000,2000,July,N,Final,680200,637100,43100,0.063
County,Sacramento County,07/01/2000,2000,July,N,Final,610700,581500,29200,0.048
County,San Benito County,07/01/2000,2000,July,N,Final,27300,26100,1300,0.046
County,San Bernardino County,07/01/2000,2000,July,N,Final,735900,696200,39700,0.054
County,San Diego County,07/01/2000,2000,July,N,Final,1371400,1310200,61300,0.045
County,San Francisco County,07/01/2000,2000,July,N,Final,474900,457100,17800,0.037
County,San Joaquin County,07/01/2000,2000,July,N,Final,262100,244400,17700,0.068
County,San Luis Obispo County,07/01/2000,2000,July,N,Final,123400,117900,5500,0.045
County,San Mateo County,07/01/2000,2000,July,N,Final,400200,387100,13100,0.033
County,Santa Barbara County,07/01/2000,2000,July,N,Final,204000,195200,8900,0.044
County,Santa Clara County,07/01/2000,2000,July,N,Final,954100,921500,32600,0.034
County,Santa Cruz County,07/01/2000,2000,July,N,Final,149800,143300,6600,0.044
County,Shasta County,07/01/2000,2000,July,N,Final,74600,70100,4500,0.061
County,Sierra County,07/01/2000,2000,July,N,Final,1980,1900,90,0.043
County,Siskiyou County,07/01/2000,2000,July,N,Final,19610,18340,1270,0.065
County,Solano County,07/01/2000,2000,July,N,Final,195900,186400,9500,0.049
County,Sonoma County,07/01/2000,2000,July,N,Final,252500,242900,9500,0.038
County,Stanislaus County,07/01/2000,2000,July,N,Final,211500,195800,15700,0.074
County,Sutter County,07/01/2000,2000,July,N,Final,38900,35800,3100,0.079
County,Tehama County,07/01/2000,2000,July,N,Final,23210,21590,1620,0.07
County,Trinity County,07/01/2000,2000,July,N,Final,5090,4660,430,0.085
County,Tulare County,07/01/2000,2000,July,N,Final,175800,159000,16800,0.095
County,Tuolumne County,07/01/2000,2000,July,N,Final,23260,21970,1290,0.055
County,Ventura County,07/01/2000,2000,July,N,Final,392300,371500,20800,0.053
County,Yolo County,07/01/2000,2000,July,N,Final,85900,81700,4200,0.049
County,Yuba County,07/01/2000,2000,July,N,Final,25300,23400,1900,0.077
County,Alameda County,07/01/2001,2001,July,N,Final,778700,739000,39700,0.051
County,Alpine County,07/01/2001,2001,July,N,Final,460,420,40,0.088
County,Amador County,07/01/2001,2001,July,N,Final,16240,15430,810,0.05
County,Butte County,07/01/2001,2001,July,N,Final,94100,87900,6200,0.066
County,Calaveras County,07/01/2001,2001,July,N,Final,19350,18360,990,0.051
County,Colusa County,07/01/2001,2001,July,N,Final,9100,8330,770,0.085
County,Contra Costa County,07/01/2001,2001,July,N,Final,508300,486600,21700,0.043
County,Del Norte County,07/01/2001,2001,July,N,Final,10270,9500,770,0.075
County,El Dorado County,07/01/2001,2001,July,N,Final,84400,80900,3500,0.041
County,Fresno County,07/01/2001,2001,July,N,Final,399000,362300,36700,0.092
County,Glenn County,07/01/2001,2001,July,N,Final,11530,10560,970,0.084
County,Humboldt County,07/01/2001,2001,July,N,Final,59600,56200,3400,0.057
County,Imperial County,07/01/2001,2001,July,N,Final,54000,44600,9400,0.174
County,Inyo County,07/01/2001,2001,July,N,Final,9260,8860,400,0.043
County,Kern County,07/01/2001,2001,July,N,Final,303100,280400,22600,0.075
County,Kings County,07/01/2001,2001,July,N,Final,51600,47100,4500,0.087
County,Lake County,07/01/2001,2001,July,N,Final,25870,24300,1570,0.061
County,Lassen County,07/01/2001,2001,July,N,Final,11610,10880,730,0.063
County,Los Angeles County,07/01/2001,2001,July,N,Final,4741400,4451500,289900,0.061
County,Los Angeles County,07/01/2001,2001,July,Y,Final,4729500,4463400,266100,0.056
County,Madera County,07/01/2001,2001,July,N,Final,55700,51000,4700,0.084
